"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Council","District"
"2019-12-03 11:13:36","Oiã","Oiã","LOCAL-011403",NA,0,1,1,126,3.66,64,1.86,50.54,6804,3439,NA,0,95,2.61,74,2.04,53.9,6746,3636,"Oliveira do Bairro","Aveiro"
"2019-12-03 11:13:36","Oliveira do Bairro","Oliveira do Bairro","LOCAL-011404",NA,0,1,1,128,4.6,69,2.48,48.58,5724,2781,NA,0,90,3.09,32,1.1,50.67,5757,2917,"Oliveira do Bairro","Aveiro"
"2019-12-03 11:13:36","Palhaça","Palhaça","LOCAL-011405",NA,0,1,1,56,4.11,24,1.76,55.99,2436,1364,NA,0,28,1.96,29,2.03,56.61,2519,1426,"Oliveira do Bairro","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Bustos, Troviscal e Mamarrosa","Bustos, Troviscal e Mamarrosa","LOCAL-011407",NA,0,1,1,84,2.75,70,2.29,51.47,5933,3054,NA,0,68,1.99,69,2.02,55.67,6134,3415,"Oliveira do Bairro","Aveiro"
"2019-12-03 11:13:36","Cortegaça","Cortegaça","LOCAL-011502",NA,0,1,1,61,2.95,36,1.74,61.99,3331,2065,NA,0,46,2.16,43,2.02,63.49,3347,2125,"Ovar","Aveiro"
"2019-12-03 11:13:36","Esmoriz","Esmoriz","LOCAL-011503",NA,0,1,1,152,2.39,101,1.59,58.28,10892,6348,NA,0,124,1.98,102,1.63,58.93,10648,6275,"Ovar","Aveiro"
"2019-12-03 11:13:36","Maceda","Maceda","LOCAL-011504",NA,0,1,1,53,3.1,44,2.57,54.09,3163,1711,NA,0,33,1.91,34,1.97,54.34,3182,1729,"Ovar","Aveiro"
"2019-12-03 11:13:36","Válega","Válega","LOCAL-011507",NA,0,1,1,97,3.23,63,2.1,49.47,6079,3007,NA,0,63,2.02,34,1.09,51.23,6098,3124,"Ovar","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã","Ovar, S.João, Arada e S.Vicente de Pereira Jusã","LOCAL-011509",NA,0,1,1,503,3.41,270,1.83,54.69,26956,14741,NA,0,438,2.85,247,1.61,57.32,26765,15343,"Ovar","Aveiro"
"2019-12-03 11:13:36","São João da Madeira","São João da Madeira","LOCAL-011601",NA,0,1,1,312,2.73,185,1.62,57.05,20047,11436,NA,0,267,2.25,175,1.47,58.44,20320,11876,"São João da Madeira","Aveiro"
"2019-12-03 11:13:36","Couto de Esteves","Couto de Esteves","LOCAL-011702",NA,0,1,1,16,3.38,7,1.48,61.27,772,473,NA,0,14,2.68,10,1.92,60.98,856,522,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","Pessegueiro do Vouga","Pessegueiro do Vouga","LOCAL-011704",NA,0,1,1,23,2.23,22,2.13,62.55,1650,1032,NA,0,19,1.79,13,1.23,62.28,1702,1060,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","Rocas do Vouga","Rocas do Vouga","LOCAL-011705",NA,0,1,1,28,3.4,17,2.07,52.76,1560,823,NA,0,15,1.68,13,1.46,52.29,1704,891,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","Sever do Vouga","Sever do Vouga","LOCAL-011706",NA,0,1,1,55,3.73,29,1.96,60.34,2446,1476,NA,0,41,2.78,32,2.17,59.95,2462,1476,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","Talhadas","Talhadas","LOCAL-011708",NA,0,1,1,10,1.39,8,1.11,65.04,1104,718,NA,0,8,1.08,8,1.08,63.75,1164,742,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Cedrim e Paradela","Cedrim e Paradela","LOCAL-011710",NA,0,1,1,20,2.5,14,1.75,60.82,1317,801,NA,0,21,2.39,20,2.27,61.07,1441,880,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Silva Escura e Dornelas","Silva Escura e Dornelas","LOCAL-011711",NA,0,1,1,46,3.91,29,2.47,57.73,2037,1176,NA,0,29,2.34,23,1.85,57.27,2167,1241,"Sever do Vouga","Aveiro"
"2019-12-03 11:13:36","Calvão","Calvão","LOCAL-011801",NA,0,1,1,29,2.72,17,1.6,55.18,1930,1065,NA,0,22,2.16,23,2.25,53.07,1922,1020,"Vagos","Aveiro"
"2019-12-03 11:13:36","Gafanha da Boa Hora","Gafanha da Boa Hora","LOCAL-011804",NA,0,1,1,33,3.12,16,1.51,34.63,3058,1059,NA,0,16,1.57,22,2.17,34.37,2956,1016,"Vagos","Aveiro"
"2019-12-03 11:13:36","Ouca","Ouca","LOCAL-011805",NA,0,1,1,17,2.01,20,2.36,51.96,1630,847,NA,0,13,1.53,21,2.46,50.27,1695,852,"Vagos","Aveiro"
"2019-12-03 11:13:36","Sosa","Sosa","LOCAL-011807",NA,0,1,1,44,3.42,22,1.71,48.29,2661,1285,NA,0,23,1.67,20,1.45,50.68,2721,1379,"Vagos","Aveiro"
"2019-12-03 11:13:36","Santo André de Vagos","Santo André de Vagos","LOCAL-011810",NA,0,1,1,22,2.28,27,2.8,47.89,2011,963,NA,0,19,1.81,24,2.29,50.68,2072,1050,"Vagos","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Fonte de Angeão e Covão do Lobo","Fonte de Angeão e Covão do Lobo","LOCAL-011812",NA,0,1,1,29,2.57,35,3.11,50.47,2233,1127,NA,0,27,2.29,30,2.55,47.83,2461,1177,"Vagos","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Ponte de Vagos e Santa Catarina","Ponte de Vagos e Santa Catarina","LOCAL-011813",NA,0,1,1,38,2.67,34,2.39,51.63,2754,1422,NA,0,24,1.57,38,2.49,52.86,2883,1524,"Vagos","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Vagos e Santo António","Vagos e Santo António","LOCAL-011814",NA,0,1,1,85,2.69,62,1.97,55.34,5701,3155,NA,0,54,1.68,41,1.27,55.67,5782,3219,"Vagos","Aveiro"
"2019-12-03 11:13:36","Arões","Arões","LOCAL-011901",NA,0,1,1,29,3.91,11,1.48,54.72,1356,742,NA,0,28,3.5,9,1.13,50.96,1570,800,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","São Pedro de Castelões","São Pedro de Castelões","LOCAL-011902",NA,0,1,1,109,2.79,117,3,59.79,6528,3903,NA,0,92,2.21,104,2.5,59.49,7003,4166,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","Cepelos","Cepelos","LOCAL-011903",NA,0,1,1,21,2.78,18,2.38,58.11,1301,756,NA,0,21,2.76,24,3.15,54.23,1405,762,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","Junqueira","Junqueira","LOCAL-011905",NA,0,1,1,17,2.97,21,3.66,63.31,905,573,NA,0,18,2.86,17,2.7,59.85,1051,629,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","Macieira de Cambra","Macieira de Cambra","LOCAL-011906",NA,0,1,1,58,2.32,56,2.24,59.79,4181,2500,NA,0,49,1.89,58,2.24,58.49,4421,2586,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","Roge","Roge","LOCAL-011907",NA,0,1,1,19,2.01,15,1.59,59.35,1594,946,NA,0,20,1.98,7,0.69,60,1685,1011,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho","Vila Chã, Codal e Vila Cova de Perrinho","LOCAL-011910",NA,0,1,1,99,3.26,68,2.24,62.96,4824,3037,NA,0,67,2.17,78,2.52,63.17,4896,3093,"Vale de Cambra","Aveiro"
"2019-12-03 11:13:36","Ervidel","Ervidel","LOCAL-020102",NA,0,1,1,4,0.89,4,0.89,53.76,837,450,NA,0,8,1.44,2,0.36,61.28,904,554,"Aljustrel","Beja"
"2019-12-03 11:13:36","Messejana","Messejana","LOCAL-020103",NA,0,1,1,9,2.13,5,1.18,56.64,745,422,NA,0,4,0.77,10,1.92,64.68,804,520,"Aljustrel","Beja"
"2019-12-03 11:13:36","São João de Negrilhos","São João de Negrilhos","LOCAL-020104",NA,0,1,1,17,2.29,10,1.35,58.66,1265,742,NA,0,12,1.28,14,1.49,67.65,1388,939,"Aljustrel","Beja"
"2019-12-03 11:13:36","União das freguesias de Aljustrel e Rio de Moinhos","Aljustrel e Rio de Moinhos","LOCAL-020106",NA,0,1,1,41,1.48,36,1.3,52.3,5293,2768,NA,0,38,1.15,32,0.97,60.85,5410,3292,"Aljustrel","Beja"
"2019-12-03 11:13:36","Rosário","Rosário","LOCAL-020203",NA,0,1,1,7,2.64,9,3.4,46.65,568,265,NA,0,4,1.27,4,1.27,52.49,602,316,"Almodôvar","Beja"
"2019-12-03 11:13:36","Santa Cruz","Santa Cruz","LOCAL-020205",NA,0,1,1,1,0.34,3,1.01,55.31,537,297,NA,0,4,1.16,1,0.29,55.75,617,344,"Almodôvar","Beja"
"2019-12-03 11:13:36","São Barnabé","São Barnabé","LOCAL-020206",NA,0,1,1,6,2.93,4,1.95,50.87,403,205,NA,0,2,0.78,3,1.16,53.09,486,258,"Almodôvar","Beja"
"2019-12-03 11:13:36","Aldeia dos Fernandes","Aldeia dos Fernandes","LOCAL-020208",NA,0,1,1,2,0.74,4,1.49,54.34,495,269,NA,0,0,0,3,0.94,61.19,523,320,"Almodôvar","Beja"
"2019-12-03 11:13:36","União das freguesias de Almodôvar e Graça dos Padrões","Almodôvar e Graça dos Padrões","LOCAL-020209",NA,0,1,1,28,1.53,30,1.63,53.7,3419,1836,NA,0,27,1.32,34,1.66,58.62,3502,2053,"Almodôvar","Beja"
"2019-12-03 11:13:36","União das freguesias de Santa Clara-a-Nova e Gomes Aires","Santa Clara-a-Nova e Gomes Aires","LOCAL-020210",NA,0,1,1,12,2.95,11,2.7,49.76,818,407,NA,0,10,1.85,14,2.59,59.91,903,541,"Almodôvar","Beja"
"2019-12-03 11:13:36","Alvito","Alvito","LOCAL-020301",NA,0,1,1,12,2.36,11,2.17,53.93,942,508,NA,0,12,2.03,9,1.52,62.21,950,591,"Alvito","Beja"
"2019-12-03 11:13:36","Vila Nova da Baronia","Vila Nova da Baronia","LOCAL-020302",NA,0,1,1,6,1.25,14,2.92,49.84,961,479,NA,0,8,1.4,15,2.63,57.79,988,571,"Alvito","Beja"
"2019-12-03 11:13:36","Barrancos","Barrancos","LOCAL-020401",NA,0,1,1,21,3.17,9,1.36,49.85,1330,663,NA,0,29,3.78,16,2.09,55.22,1389,767,"Barrancos","Beja"
"2019-12-03 11:13:36","Baleizão","Baleizão","LOCAL-020502",NA,0,1,1,5,1.21,10,2.42,54.55,759,414,NA,0,3,0.65,2,0.43,55.08,837,461,"Beja","Beja"
"2019-12-03 11:13:36","Beringel","Beringel","LOCAL-020503",NA,0,1,1,8,1.28,10,1.6,54.35,1150,625,NA,0,8,1.1,11,1.51,60.12,1211,728,"Beja","Beja"
"2019-12-03 11:13:36","Cabeça Gorda","Cabeça Gorda","LOCAL-020504",NA,0,1,1,4,0.71,13,2.3,48.66,1159,564,NA,0,1,0.14,7,0.97,59.13,1216,719,"Beja","Beja"
"2019-12-03 11:13:36","Nossa Senhora das Neves","Nossa Senhora das Neves","LOCAL-020506",NA,0,1,1,14,1.98,11,1.56,49.75,1419,706,NA,0,12,1.4,7,0.82,57.73,1481,855,"Beja","Beja"
"2019-12-03 11:13:36","Santa Clara de Louredo","Santa Clara de Louredo","LOCAL-020510",NA,0,1,1,4,1.18,7,2.06,60.86,557,339,NA,0,4,0.92,3,0.69,69.27,628,435,"Beja","Beja"
"2019-12-03 11:13:36","São Matias","São Matias","LOCAL-020516",NA,0,1,1,10,4.02,1,0.4,55.33,450,249,NA,0,2,0.72,1,0.36,57.44,484,278,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Albernoa e Trindade","Albernoa e Trindade","LOCAL-020519",NA,0,1,1,6,1.53,9,2.3,50.19,781,392,NA,0,7,1.35,4,0.77,60.14,863,519,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Beja (Salvador e Santa Maria da Feira)","Beja (Salvador e Santa Maria da Feira)","LOCAL-020520",NA,0,1,1,105,2.37,87,1.96,50.19,8823,4428,NA,0,128,2.55,73,1.45,56.87,8834,5024,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Beja (Santiago Maior e São João Baptista)","Beja (Santiago Maior e São João Baptista)","LOCAL-020521",NA,0,1,1,183,2.78,114,1.73,56.42,11656,6576,NA,0,139,1.91,98,1.35,61.21,11865,7262,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Salvada e Quintos","Salvada e Quintos","LOCAL-020522",NA,0,1,1,21,3.51,10,1.67,56.62,1058,599,NA,0,9,1.31,7,1.02,59.62,1154,688,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Santa Vitória e Mombeja","Santa Vitória e Mombeja","LOCAL-020523",NA,0,1,1,2,0.51,5,1.27,51.57,766,395,NA,0,6,1.19,4,0.79,59.67,848,506,"Beja","Beja"
"2019-12-03 11:13:36","União das freguesias de Trigaches e São Brissos","Trigaches e São Brissos","LOCAL-020524",NA,0,1,1,3,1.23,6,2.46,52.81,462,244,NA,0,2,0.69,10,3.45,59.67,486,290,"Beja","Beja"
"2019-12-03 11:13:36","Entradas","Entradas","LOCAL-020603",NA,0,1,1,3,1.02,8,2.72,52.04,565,294,NA,0,6,1.62,6,1.62,55.04,674,371,"Castro Verde","Beja"
"2019-12-03 11:13:36","Santa Bárbara de Padrões","Santa Bárbara de Padrões","LOCAL-020604",NA,0,1,1,5,1.19,7,1.66,55.98,752,421,NA,0,7,1.37,9,1.76,59.95,854,512,"Castro Verde","Beja"
"2019-12-03 11:13:36","São Marcos da Ataboeira","São Marcos da Ataboeira","LOCAL-020605",NA,0,1,1,3,1.81,0,0,58.25,285,166,NA,0,3,1.67,3,1.67,55.73,323,180,"Castro Verde","Beja"
"2019-12-03 11:13:36","União das freguesias de Castro Verde e Casével","Castro Verde e Casével","LOCAL-020606",NA,0,1,1,65,2.63,28,1.13,54.6,4524,2470,NA,0,51,1.94,34,1.29,57.39,4583,2630,"Castro Verde","Beja"
"2019-12-03 11:13:36","Cuba","Cuba","LOCAL-020701",NA,0,1,1,32,2.16,23,1.55,57.74,2563,1480,NA,0,22,1.4,20,1.27,60.98,2586,1577,"Cuba","Beja"
"2019-12-03 11:13:36","Faro do Alentejo","Faro do Alentejo","LOCAL-020702",NA,0,1,1,0,0,4,1.61,53.78,463,249,NA,0,1,0.35,4,1.42,59.12,477,282,"Cuba","Beja"
"2019-12-03 11:13:36","Vila Alva","Vila Alva","LOCAL-020703",NA,0,1,1,4,1.94,1,0.49,61.13,337,206,NA,0,6,2.45,5,2.04,63.8,384,245,"Cuba","Beja"
"2019-12-03 11:13:36","Vila Ruiva","Vila Ruiva","LOCAL-020704",NA,0,1,1,4,1.78,7,3.11,54.22,415,225,NA,0,8,3.11,2,0.78,60.33,426,257,"Cuba","Beja"
"2019-12-03 11:13:36","Figueira dos Cavaleiros","Figueira dos Cavaleiros","LOCAL-020803",NA,0,1,1,6,0.94,9,1.41,58.59,1089,638,NA,0,7,0.89,12,1.53,67.09,1170,785,"Ferreira do Alentejo","Beja"
"2019-12-03 11:13:36","Odivelas","Odivelas","LOCAL-020804",NA,0,1,1,3,1.29,5,2.15,55.08,423,233,NA,0,4,1.44,3,1.08,56.76,488,277,"Ferreira do Alentejo","Beja"
"2019-12-03 11:13:36","União das freguesias de Alfundão e Peroguarda","Alfundão e Peroguarda","LOCAL-020807",NA,0,1,1,8,1.56,1,0.19,52.56,978,514,NA,0,8,1.36,10,1.7,57.46,1025,589,"Ferreira do Alentejo","Beja"
"2019-12-03 11:13:36","União das freguesias de Ferreira do Alentejo e Canhestros","Ferreira do Alentejo e Canhestros","LOCAL-020808",NA,0,1,1,53,2.71,32,1.63,48.32,4052,1958,NA,0,28,1.14,37,1.51,57.16,4300,2458,"Ferreira do Alentejo","Beja"
"2019-12-03 11:13:36","Alcaria Ruiva","Alcaria Ruiva","LOCAL-020901",NA,0,1,1,5,1.47,10,2.95,52.48,646,339,NA,0,2,0.5,8,1.99,55.74,723,403,"Mértola","Beja"
"2019-12-03 11:13:36","Corte do Pinto","Corte do Pinto","LOCAL-020902",NA,0,1,1,11,2.88,3,0.79,51,749,382,NA,0,11,2.51,13,2.97,56.44,776,438,"Mértola","Beja"
"2019-12-03 11:13:36","Espírito Santo","Espírito Santo","LOCAL-020903",NA,0,1,1,0,0,1,0.68,51.4,286,147,NA,0,2,1.09,6,3.26,58.23,316,184,"Mértola","Beja"
"2019-12-03 11:13:36","Mértola","Mértola","LOCAL-020904",NA,0,1,1,41,2.93,27,1.93,60.54,2311,1399,NA,0,43,2.58,30,1.8,67.35,2475,1667,"Mértola","Beja"
"2019-12-03 11:13:36","Santana de Cambas","Santana de Cambas","LOCAL-020905",NA,0,1,1,13,3.81,5,1.47,51.28,665,341,NA,0,7,1.73,6,1.48,58.44,693,405,"Mértola","Beja"
"2019-12-03 11:13:36","São João dos Caldeireiros","São João dos Caldeireiros","LOCAL-020906",NA,0,1,1,6,2.33,5,1.95,53.43,481,257,NA,0,4,1.25,5,1.56,58.39,548,320,"Mértola","Beja"
"2019-12-03 11:13:36","União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros","S.Mig. Pinheiro, S.Pedro Solis, S.Sebastião Carros","LOCAL-020910",NA,0,1,1,12,2.6,6,1.3,53.72,860,462,NA,0,8,1.44,6,1.08,56.42,982,554,"Mértola","Beja"
"2019-12-03 11:13:36","Amareleja","Amareleja","LOCAL-021001",NA,0,1,1,19,2.44,14,1.79,39.82,1959,780,NA,0,12,1.18,14,1.38,47.28,2147,1015,"Moura","Beja"
"2019-12-03 11:13:36","Póvoa de São Miguel","Póvoa de São Miguel","LOCAL-021002",NA,0,1,1,3,0.96,3,0.96,43.02,723,311,NA,0,2,0.62,5,1.56,39.73,808,321,"Moura","Beja"
"2019-12-03 11:13:36","Sobral da Adiça","Sobral da Adiça","LOCAL-021008",NA,0,1,1,4,1.1,2,0.55,44.72,814,364,NA,0,6,1.3,8,1.74,53.67,859,461,"Moura","Beja"
"2019-12-03 11:13:36","União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador","Santo Agostinho e São João Baptista e Santo Amador","LOCAL-021009",NA,0,1,1,63,2,19,0.6,43.13,7294,3146,NA,0,56,1.56,28,0.78,47.33,7597,3596,"Moura","Beja"
"2019-12-03 11:13:36","União das freguesias de Safara e Santo Aleixo da Restauração","Safara e Santo Aleixo da Restauração","LOCAL-021010",NA,0,1,1,4,0.64,9,1.43,42.85,1468,629,NA,0,7,0.89,13,1.65,49.34,1593,786,"Moura","Beja"
"2019-12-03 11:13:36","Relíquias","Relíquias","LOCAL-021102",NA,0,1,1,8,2.25,5,1.41,51.45,690,355,NA,0,3,0.69,10,2.29,57.29,761,436,"Odemira","Beja"
"2019-12-03 11:13:36","Sabóia","Sabóia","LOCAL-021103",NA,0,1,1,9,1.99,15,3.31,57.41,789,453,NA,0,8,1.52,19,3.6,59.86,882,528,"Odemira","Beja"
"2019-12-03 11:13:36","São Luís","São Luís","LOCAL-021106",NA,0,1,1,19,2.25,19,2.25,53.38,1585,846,NA,0,21,2.16,20,2.06,59.03,1645,971,"Odemira","Beja"
"2019-12-03 11:13:36","São Martinho das Amoreiras","São Martinho das Amoreiras","LOCAL-021107",NA,0,1,1,10,2.45,8,1.96,56.35,724,408,NA,0,9,1.74,11,2.13,64.06,807,517,"Odemira","Beja"
"2019-12-03 11:13:36","Vila Nova de Milfontes","Vila Nova de Milfontes","LOCAL-021111",NA,0,1,1,45,2.28,33,1.67,46.14,4278,1974,NA,0,47,2.2,32,1.5,52.01,4109,2137,"Odemira","Beja"
"2019-12-03 11:13:36","Luzianes-Gare","Luzianes-Gare","LOCAL-021115",NA,0,1,1,1,0.57,0,0,60.9,289,176,NA,0,1,0.51,4,2.05,61.51,317,195,"Odemira","Beja"
"2019-12-03 11:13:36","Boavista dos Pinheiros","Boavista dos Pinheiros","LOCAL-021116",NA,0,1,1,17,2.2,11,1.43,61.05,1263,771,NA,0,11,1.31,18,2.14,66.48,1265,841,"Odemira","Beja"
"2019-12-03 11:13:36","Longueira/Almograve","Longueira/Almograve","LOCAL-021117",NA,0,1,1,17,3.37,11,2.18,50.7,994,504,NA,0,14,2.34,11,1.84,57.01,1049,598,"Odemira","Beja"
"2019-12-03 11:13:36","Colos","Colos","LOCAL-021118",NA,0,1,1,15,3.14,12,2.51,58.72,814,478,NA,0,8,1.5,15,2.81,61.73,865,534,"Odemira","Beja"
"2019-12-03 11:13:36","Santa Clara-a-Velha","Santa Clara-a-Velha","LOCAL-021119",NA,0,1,1,10,2.68,7,1.88,62.58,596,373,NA,0,11,2.44,12,2.66,63.97,705,451,"Odemira","Beja"
"2019-12-03 11:13:36","São Salvador e Santa Maria","São Salvador e Santa Maria","LOCAL-021120",NA,0,1,1,23,1.61,26,1.82,56.53,2528,1429,NA,0,16,0.98,27,1.65,62.71,2612,1638,"Odemira","Beja"
"2019-12-03 11:13:36","São Teotónio","São Teotónio","LOCAL-021121",NA,0,1,1,64,2.57,65,2.61,55.95,4447,2488,NA,0,54,1.93,72,2.58,59.66,4680,2792,"Odemira","Beja"
"2019-12-03 11:13:36","Vale de Santiago","Vale de Santiago","LOCAL-021122",NA,0,1,1,12,2.4,6,1.2,61.25,818,501,NA,0,11,1.97,18,3.23,60.98,915,558,"Odemira","Beja"
"2019-12-03 11:13:36","Ourique","Ourique","LOCAL-021203",NA,0,1,1,43,3.3,28,2.15,55.32,2359,1305,NA,0,40,2.74,21,1.44,61.11,2389,1460,"Ourique","Beja"
"2019-12-03 11:13:36","Santana da Serra","Santana da Serra","LOCAL-021206",NA,0,1,1,8,2.31,4,1.15,53.8,645,347,NA,0,17,3.92,8,1.84,56.96,762,434,"Ourique","Beja"
"2019-12-03 11:13:36","União das freguesias de Garvão e Santa Luzia","Garvão e Santa Luzia","LOCAL-021207",NA,0,1,1,5,1.08,18,3.9,56.48,818,462,NA,0,9,1.57,21,3.65,64.1,897,575,"Ourique","Beja"
"2019-12-03 11:13:36","União das freguesias de Panoias e Conceição","Panoias e Conceição","LOCAL-021208",NA,0,1,1,4,1.22,13,3.96,65.34,502,328,NA,0,2,0.51,5,1.27,72.03,547,394,"Ourique","Beja"
"2019-12-03 11:13:36","Brinches","Brinches","LOCAL-021302",NA,0,1,1,2,0.52,11,2.84,46.25,839,388,NA,0,4,0.85,1,0.21,52.16,903,471,"Serpa","Beja"
"2019-12-03 11:13:36","Pias","Pias","LOCAL-021303",NA,0,1,1,24,1.97,16,1.31,54.19,2246,1217,NA,0,24,1.73,11,0.79,57.3,2417,1385,"Serpa","Beja"
"2019-12-03 11:13:36","Vila Verde de Ficalho","Vila Verde de Ficalho","LOCAL-021307",NA,0,1,1,13,1.84,8,1.13,59.5,1190,708,NA,0,9,1.12,10,1.25,64.78,1238,802,"Serpa","Beja"
"2019-12-03 11:13:36","União das freguesias de Serpa (Salvador e Santa Maria)","Serpa (Salvador e Santa Maria)","LOCAL-021308",NA,0,1,1,40,1.59,49,1.94,49.3,5116,2522,NA,0,39,1.33,54,1.84,55.02,5333,2934,"Serpa","Beja"
"2019-12-03 11:13:36","União das freguesias de Vila Nova de São Bento e Vale de Vargo","Vila Nova de São Bento e Vale de Vargo","LOCAL-021309",NA,0,1,1,36,2.12,27,1.59,50.6,3354,1697,NA,0,34,1.81,31,1.65,50.59,3722,1883,"Serpa","Beja"
"2019-12-03 11:13:36","Pedrógão","Pedrógão","LOCAL-021401",NA,0,1,1,0,0,5,1.22,45.4,903,410,NA,0,3,0.55,10,1.83,58.69,932,547,"Vidigueira","Beja"
"2019-12-03 11:13:36","Selmes","Selmes","LOCAL-021402",NA,0,1,1,5,1.58,7,2.22,46.33,682,316,NA,0,5,1.19,5,1.19,56,750,420,"Vidigueira","Beja"
"2019-12-03 11:13:36","Vidigueira","Vidigueira","LOCAL-021403",NA,0,1,1,39,3.4,23,2.01,47.53,2413,1147,NA,0,27,1.99,8,0.59,55.15,2455,1354,"Vidigueira","Beja"
"2019-12-03 11:13:36","Vila de Frades","Vila de Frades","LOCAL-021404",NA,0,1,1,4,0.97,5,1.21,55.07,750,413,NA,0,13,2.67,7,1.44,61.6,789,486,"Vidigueira","Beja"
"2019-12-03 11:13:36","Barreiros","Barreiros","LOCAL-030102",NA,0,1,1,22,5.14,7,1.64,60.97,702,428,NA,0,16,3.54,6,1.33,59.01,766,452,"Amares","Braga"
"2019-12-03 11:13:36","Bico","Bico","LOCAL-030104",NA,0,1,1,12,3.01,15,3.76,56.28,709,399,NA,0,13,3.57,6,1.65,50.7,718,364,"Amares","Braga"
"2019-12-03 11:13:36","Caires","Caires","LOCAL-030105",NA,0,1,1,17,3.48,11,2.25,61.31,796,488,NA,0,10,2.03,9,1.83,54.72,901,493,"Amares","Braga"
"2019-12-03 11:13:36","Carrazedo","Carrazedo","LOCAL-030107",NA,0,1,1,15,3.79,8,2.02,55.23,717,396,NA,0,12,2.86,8,1.9,54.12,776,420,"Amares","Braga"
"2019-12-03 11:13:36","Dornelas","Dornelas","LOCAL-030108",NA,0,1,1,21,7.07,2,0.67,59.05,503,297,NA,0,14,4.47,6,1.92,54.43,575,313,"Amares","Braga"
"2019-12-03 11:13:36","Fiscal","Fiscal","LOCAL-030111",NA,0,1,1,15,3.73,10,2.49,62.81,640,402,NA,0,7,1.72,4,0.99,56.08,724,406,"Amares","Braga"
"2019-12-03 11:13:36","Goães","Goães","LOCAL-030112",NA,0,1,1,12,3.57,4,1.19,59.68,563,336,NA,0,9,2.56,3,0.85,53.66,656,352,"Amares","Braga"
"2019-12-03 11:13:36","Lago","Lago","LOCAL-030113",NA,0,1,1,28,2.84,21,2.13,56.5,1745,986,NA,0,28,2.86,12,1.23,53.47,1829,978,"Amares","Braga"
"2019-12-03 11:13:36","Rendufe","Rendufe","LOCAL-030118",NA,0,1,1,16,2.58,20,3.23,59.9,1035,620,NA,0,16,2.52,10,1.57,55.02,1156,636,"Amares","Braga"
"2019-12-03 11:13:36","Bouro (Santa Maria)","Bouro (Santa Maria)","LOCAL-030119",NA,0,1,1,6,1.42,6,1.42,56.8,743,422,NA,0,17,3.4,5,1,53.3,938,500,"Amares","Braga"
"2019-12-03 11:13:36","Bouro (Santa Marta)","Bouro (Santa Marta)","LOCAL-030120",NA,0,1,1,13,4.38,3,1.01,64.01,464,297,NA,0,10,3.18,6,1.91,56.47,556,314,"Amares","Braga"
"2019-12-03 11:13:36","União das freguesias de Amares e Figueiredo","Amares e Figueiredo","LOCAL-030125",NA,0,1,1,63,4.4,39,2.72,55.48,2581,1432,NA,0,58,4.09,18,1.27,49.84,2845,1418,"Amares","Braga"
"2019-12-03 11:13:36","União das freguesias de Caldelas, Sequeiros e Paranhos","Caldelas, Sequeiros e Paranhos","LOCAL-030126",NA,0,1,1,16,2.49,14,2.18,60.11,1068,642,NA,0,20,2.81,13,1.83,59.93,1188,712,"Amares","Braga"
"2019-12-03 11:13:36","União das freguesias de Ferreiros, Prozelo e Besteiros","Ferreiros, Prozelo e Besteiros","LOCAL-030127",NA,0,1,1,64,2.87,35,1.57,53.82,4140,2228,NA,0,50,2.14,35,1.5,52.58,4435,2332,"Amares","Braga"
