"time","District","Party","Mandates","Percentage","validVotesPercentage","Votes"
2019-10-06 19:00:02,"Beja","PCP-PEV",1,24.96,25.78,18592
2019-10-06 19:00:02,"Beja","PPD/PSD.CDS-PP",1,20.11,20.77,14980
2019-10-06 19:00:02,"Beja","B.E.",0,8.2,8.46,6105
2019-10-06 19:00:02,"Beja","PCTP/MRPP",0,2.61,2.7,1945
2019-10-06 19:00:02,"Beja","PAN",0,0.82,0.84,608
2019-10-06 19:00:02,"Beja","PDR",0,0.47,0.49,351
2019-10-06 19:00:02,"Beja","PURP",0,0.46,0.47,340
2019-10-06 19:00:02,"Beja","PNR",0,0.37,0.38,275
2019-10-06 19:00:02,"Beja","L/TDA",0,0.36,0.38,271
2019-10-06 19:00:02,"Beja","MPT",0,0.33,0.34,248
2019-10-06 19:00:02,"Beja","PPM",0,0.26,0.27,192
2019-10-06 19:00:02,"Beja","PTP-MAS",0,0.26,0.27,193
2019-10-06 19:00:02,"Beja","NC",0,0.21,0.22,160
2019-10-06 19:00:02,"Beja","JPP",0,0.12,0.12,88
2019-10-06 19:00:02,"Braga","PPD/PSD.CDS-PP",10,45.61,47.29,216357
2019-10-06 19:00:02,"Braga","PS",7,30.87,32,146412
2019-10-06 19:00:02,"Braga","B.E.",1,8.8,9.12,41745
2019-10-06 19:00:02,"Braga","PCP-PEV",1,5.19,5.38,24632
2019-10-06 19:00:02,"Braga","PDR",0,1.58,1.64,7500
2019-10-06 19:00:02,"Braga","PCTP/MRPP",0,1.15,1.19,5436
2019-10-06 19:00:02,"Braga","PAN",0,0.78,0.8,3682
2019-10-06 19:00:02,"Braga","L/TDA",0,0.49,0.51,2333
2019-10-06 19:00:02,"Braga","PNR",0,0.39,0.4,1836
2019-10-06 19:00:02,"Braga","MPT",0,0.34,0.35,1604
2019-10-06 19:00:02,"Braga","PTP-MAS",0,0.34,0.35,1620
2019-10-06 19:00:02,"Braga","PPV/CDC",0,0.21,0.22,993
2019-10-06 19:00:02,"Braga","NC",0,0.2,0.21,972
2019-10-06 19:00:02,"Braga","PPM",0,0.19,0.19,884
2019-10-06 19:00:02,"Braga","PURP",0,0.19,0.19,878
2019-10-06 19:00:02,"Braga","JPP",0,0.13,0.14,637
2019-10-06 19:00:02,"Bragança","PPD/PSD.CDS-PP",2,49.41,51.32,34408
2019-10-06 19:00:02,"Bragança","PS",1,34.06,35.38,23718
2019-10-06 19:00:02,"Bragança","B.E.",0,5.54,5.75,3858
2019-10-06 19:00:02,"Bragança","PCP-PEV",0,3.07,3.19,2136
2019-10-06 19:00:02,"Bragança","PDR",0,0.78,0.81,546
2019-10-06 19:00:02,"Bragança","PCTP/MRPP",0,0.77,0.8,537
2019-10-06 19:00:02,"Bragança","PAN",0,0.55,0.58,386
2019-10-06 19:00:02,"Bragança","PTP-MAS",0,0.41,0.42,284
2019-10-06 19:00:02,"Bragança","L/TDA",0,0.36,0.37,251
2019-10-06 19:00:02,"Bragança","PPM",0,0.33,0.34,229
2019-10-06 19:00:02,"Bragança","MPT",0,0.32,0.33,223
2019-10-06 19:00:02,"Bragança","PNR",0,0.27,0.28,190
2019-10-06 19:00:02,"Bragança","NC",0,0.23,0.24,160
2019-10-06 19:00:02,"Bragança","JPP",0,0.17,0.18,121
2019-10-06 19:00:02,"Castelo Branco","PS",2,38.86,40.52,40502
2019-10-06 19:00:02,"Castelo Branco","PPD/PSD.CDS-PP",2,35.31,36.82,36803
2019-10-06 19:00:02,"Castelo Branco","B.E.",0,10.03,10.45,10450
2019-10-06 19:00:02,"Castelo Branco","PCP-PEV",0,6.03,6.29,6286
2019-10-06 19:00:02,"Castelo Branco","PCTP/MRPP",0,1.04,1.08,1080
2019-10-06 19:00:02,"Castelo Branco","PDR",0,1.04,1.09,1086
2019-10-06 19:00:02,"Castelo Branco","PAN",0,0.83,0.86,860
2019-10-06 19:00:02,"Castelo Branco","L/TDA",0,0.49,0.51,507
2019-10-06 19:00:02,"Castelo Branco","PNR",0,0.49,0.51,508
2019-10-06 19:00:02,"Castelo Branco","PPM",0,0.48,0.5,496
2019-10-06 19:00:02,"Castelo Branco","MPT",0,0.45,0.47,474
2019-10-06 19:00:02,"Castelo Branco","PTP-MAS",0,0.36,0.37,374
2019-10-06 19:00:02,"Castelo Branco","NC",0,0.26,0.27,267
2019-10-06 19:00:02,"Castelo Branco","PURP",0,0.26,0.27,272
2019-10-06 19:00:02,"Coimbra","PPD/PSD.CDS-PP",4,37.18,38.85,81882
2019-10-06 19:00:02,"Coimbra","PS",4,35.28,36.86,77684
2019-10-06 19:00:02,"Coimbra","B.E.",1,9.89,10.33,21780
2019-10-06 19:00:02,"Coimbra","PCP-PEV",0,7.03,7.34,15476
2019-10-06 19:00:02,"Coimbra","PDR",0,1.64,1.72,3615
2019-10-06 19:00:02,"Coimbra","PAN",0,0.98,1.03,2165
2019-10-06 19:00:02,"Coimbra","PCTP/MRPP",0,0.86,0.9,1889
2019-10-06 19:00:02,"Coimbra","L/TDA",0,0.59,0.61,1292
2019-10-06 19:00:02,"Coimbra","PNR",0,0.5,0.52,1097
2019-10-06 19:00:02,"Coimbra","PTP-MAS",0,0.49,0.51,1081
2019-10-06 19:00:02,"Coimbra","MPT",0,0.39,0.41,854
2019-10-06 19:00:02,"Coimbra","NC",0,0.31,0.32,683
2019-10-06 19:00:02,"Coimbra","PPM",0,0.24,0.25,525
2019-10-06 19:00:02,"Coimbra","PURP",0,0.2,0.21,451
2019-10-06 19:00:02,"Coimbra","JPP",0,0.12,0.13,272
2019-10-06 19:00:02,"Évora","PS",1,37.47,38.61,31705
2019-10-06 19:00:02,"Évora","PPD/PSD.CDS-PP",1,23.96,24.69,20275
2019-10-06 19:00:02,"Évora","PCP-PEV",1,21.94,22.61,18567
2019-10-06 19:00:02,"Évora","B.E.",0,8.64,8.9,7312
2019-10-06 19:00:02,"Évora","PCTP/MRPP",0,1.47,1.52,1245
2019-10-06 19:00:02,"Évora","PAN",0,0.85,0.88,723
2019-10-06 19:00:02,"Évora","PDR",0,0.52,0.54,443
2019-10-06 19:00:02,"Évora","PPM",0,0.43,0.44,363
2019-10-06 19:00:02,"Évora","L/TDA",0,0.42,0.43,356
2019-10-06 19:00:02,"Évora","PNR",0,0.33,0.34,280
2019-10-06 19:00:02,"Évora","MPT",0,0.29,0.29,242
2019-10-06 19:00:02,"Évora","NC",0,0.26,0.26,216
2019-10-06 19:00:02,"Évora","PTP-MAS",0,0.26,0.27,224
2019-10-06 19:00:02,"Évora","PURP",0,0.2,0.2,166
2019-10-06 19:00:02,"Faro","PS",4,32.77,34.09,62422
2019-10-06 19:00:02,"Faro","PPD/PSD.CDS-PP",3,31.47,32.74,59950
2019-10-06 19:00:02,"Faro","B.E.",1,14.13,14.7,26922
2019-10-06 19:00:02,"Faro","PCP-PEV",1,8.68,9.03,16539
2019-10-06 19:00:02,"Faro","PAN",0,1.99,2.07,3783
2019-10-06 19:00:02,"Faro","PCTP/MRPP",0,1.58,1.64,3012
2019-10-06 19:00:02,"Faro","PDR",0,1.2,1.25,2293
2019-10-06 19:00:02,"Faro","L/TDA",0,0.75,0.78,1435
2019-10-06 19:00:02,"Faro","PNR",0,0.71,0.73,1343
2019-10-06 19:00:02,"Faro","NC",0,0.7,0.73,1337
2019-10-06 19:00:02,"Faro","MPT",0,0.64,0.67,1222
2019-10-06 19:00:02,"Faro","PTP-MAS",0,0.64,0.67,1220
2019-10-06 19:00:02,"Faro","PURP",0,0.47,0.48,886
2019-10-06 19:00:02,"Faro","PPM",0,0.4,0.41,755
2019-10-06 19:00:02,"Guarda","PPD/PSD.CDS-PP",2,45.59,47.64,38964
2019-10-06 19:00:02,"Guarda","PS",2,33.78,35.29,28868
2019-10-06 19:00:02,"Guarda","B.E.",0,7.42,7.75,6341
2019-10-06 19:00:02,"Guarda","PCP-PEV",0,3.95,4.13,3379
2019-10-06 19:00:02,"Guarda","PDR",0,1.12,1.17,958
2019-10-06 19:00:02,"Guarda","PAN",0,0.85,0.89,725
2019-10-06 19:00:02,"Guarda","PCTP/MRPP",0,0.81,0.84,689
2019-10-06 19:00:02,"Guarda","PNR",0,0.46,0.48,389
2019-10-06 19:00:02,"Guarda","MPT",0,0.35,0.36,298
2019-10-06 19:00:02,"Guarda","L/TDA",0,0.34,0.35,287
2019-10-06 19:00:02,"Guarda","PTP-MAS",0,0.32,0.34,277
2019-10-06 19:00:02,"Guarda","PPM",0,0.25,0.26,211
2019-10-06 19:00:02,"Guarda","NC",0,0.21,0.22,180
2019-10-06 19:00:02,"Guarda","PURP",0,0.17,0.18,144
2019-10-06 19:00:02,"Guarda","JPP",0,0.1,0.1,83
2019-10-06 19:00:02,"Leiria","PPD/PSD.CDS-PP",6,48.42,50.9,115453
2019-10-06 19:00:02,"Leiria","PS",3,24.82,26.09,59184
2019-10-06 19:00:02,"Leiria","B.E.",1,9.66,10.15,23034
2019-10-06 19:00:02,"Leiria","PCP-PEV",0,5.11,5.37,12181
2019-10-06 19:00:02,"Leiria","PDR",0,1.71,1.79,4067
2019-10-06 19:00:02,"Leiria","PAN",0,1.22,1.28,2908
2019-10-06 19:00:02,"Leiria","PCTP/MRPP",0,1.06,1.11,2517
2019-10-06 19:00:02,"Leiria","L/TDA",0,0.75,0.79,1786
2019-10-06 19:00:02,"Leiria","MPT",0,0.5,0.52,1189
2019-10-06 19:00:02,"Leiria","PNR",0,0.45,0.47,1073
2019-10-06 19:00:02,"Leiria","PTP-MAS",0,0.38,0.4,916
2019-10-06 19:00:02,"Leiria","NC",0,0.35,0.37,840
2019-10-06 19:00:02,"Leiria","PPM",0,0.29,0.31,701
2019-10-06 19:00:02,"Leiria","PURP",0,0.26,0.27,612
2019-10-06 19:00:02,"Leiria","JPP",0,0.16,0.16,371
2019-10-06 19:00:02,"Lisboa","PPD/PSD.CDS-PP",18,34.68,35.9,399520
2019-10-06 19:00:02,"Lisboa","PS",18,33.54,34.72,386354
2019-10-06 19:00:02,"Lisboa","B.E.",5,10.89,11.27,125438
2019-10-06 19:00:02,"Lisboa","PCP-PEV",5,9.84,10.19,113406
2019-10-06 19:00:02,"Lisboa","PAN",1,1.96,2.03,22628
2019-10-06 19:00:02,"Lisboa","L/TDA",0,1.27,1.32,14683
2019-10-06 19:00:02,"Lisboa","PCTP/MRPP",0,0.96,1,11083
2019-10-06 19:00:02,"Lisboa","PDR",0,0.89,0.92,10249
2019-10-06 19:00:02,"Lisboa","PNR",0,0.62,0.65,7188
2019-10-06 19:00:02,"Lisboa","MPT",0,0.44,0.46,5078
2019-10-06 19:00:02,"Lisboa","PTP-MAS",0,0.44,0.45,5026
2019-10-06 19:00:02,"Lisboa","PURP",0,0.35,0.36,3999
2019-10-06 19:00:02,"Lisboa","NC",0,0.32,0.34,3737
2019-10-06 19:00:02,"Lisboa","PPM",0,0.24,0.25,2820
2019-10-06 19:00:02,"Lisboa","JPP",0,0.13,0.14,1553
2019-10-06 19:00:02,"Madeira","PPD/PSD",3,37.75,39.2,47228
2019-10-06 19:00:02,"Madeira","PS",2,20.9,21.7,26152
2019-10-06 19:00:02,"Madeira","B.E.",1,10.66,11.07,13342
2019-10-06 19:00:02,"Madeira","JPP",0,6.93,7.2,8671
2019-10-06 19:00:02,"Madeira","CDS-PP",0,6.02,6.25,7536
2019-10-06 19:00:02,"Madeira","PCP-PEV",0,3.57,3.71,4468
2019-10-06 19:00:02,"Madeira","PAN",0,1.76,1.83,2206
2019-10-06 19:00:02,"Madeira","PDR",0,1.71,1.78,2144
2019-10-06 19:00:02,"Madeira","PTP",0,1.4,1.45,1748
2019-10-06 19:00:02,"Madeira","MPT",0,1.36,1.42,1705
2019-10-06 19:00:02,"Madeira","PCTP/MRPP",0,1.27,1.32,1592
2019-10-06 19:00:02,"Madeira","L/TDA",0,1.01,1.05,1260
2019-10-06 19:00:02,"Madeira","NC",0,0.9,0.93,1125
2019-10-06 19:00:02,"Madeira","PNR",0,0.63,0.65,784
2019-10-06 19:00:02,"Madeira","PPM",0,0.42,0.44,528
2019-10-06 19:00:02,"Portalegre","PS",1,42.43,43.94,25037
2019-10-06 19:00:02,"Portalegre","PPD/PSD.CDS-PP",1,27.63,28.61,16303
2019-10-06 19:00:02,"Portalegre","PCP-PEV",0,12.18,12.61,7184
2019-10-06 19:00:02,"Portalegre","B.E.",0,9.2,9.52,5427
2019-10-06 19:00:02,"Portalegre","PCTP/MRPP",0,1.7,1.76,1001
2019-10-06 19:00:02,"Portalegre","PAN",0,0.79,0.81,464
2019-10-06 19:00:02,"Portalegre","PDR",0,0.55,0.57,326
2019-10-06 19:00:02,"Portalegre","PNR",0,0.37,0.38,217
2019-10-06 19:00:02,"Portalegre","PTP-MAS",0,0.34,0.35,198
2019-10-06 19:00:02,"Portalegre","L/TDA",0,0.32,0.33,189
2019-10-06 19:00:02,"Portalegre","PPM",0,0.32,0.33,187
2019-10-06 19:00:02,"Portalegre","MPT",0,0.26,0.27,154
2019-10-06 19:00:02,"Portalegre","PURP",0,0.25,0.26,147
2019-10-06 19:00:02,"Portalegre","NC",0,0.24,0.25,144
2019-10-06 19:00:02,"Porto","PPD/PSD.CDS-PP",17,39.59,41,380043
2019-10-06 19:00:02,"Porto","PS",14,32.72,33.88,314084
2019-10-06 19:00:02,"Porto","B.E.",5,11.14,11.54,106954
2019-10-06 19:00:02,"Porto","PCP-PEV",3,6.83,7.07,65560
2019-10-06 19:00:02,"Porto","PAN",0,1.59,1.65,15295
2019-10-06 19:00:02,"Porto","PDR",0,1.11,1.15,10702
2019-10-06 19:00:02,"Porto","PCTP/MRPP",0,1.07,1.11,10290
2019-10-06 19:00:02,"Porto","L/TDA",0,0.52,0.54,5014
2019-10-06 19:00:02,"Porto","PNR",0,0.49,0.51,4750
2019-10-06 19:00:02,"Porto","MPT",0,0.36,0.37,3449
2019-10-06 19:00:02,"Porto","NC",0,0.29,0.3,2773
2019-10-06 19:00:02,"Porto","PTP-MAS",0,0.29,0.3,2788
2019-10-06 19:00:02,"Porto","PPM",0,0.25,0.26,2392
2019-10-06 19:00:02,"Porto","PURP",0,0.17,0.17,1611
2019-10-06 19:00:02,"Porto","JPP",0,0.13,0.13,1239
2019-10-06 19:00:02,"Santarém","PPD/PSD.CDS-PP",4,35.82,37.32,81544
2019-10-06 19:00:02,"Santarém","PS",3,32.91,34.28,74905
2019-10-06 19:00:02,"Santarém","B.E.",1,10.76,11.21,24489
2019-10-06 19:00:02,"Santarém","PCP-PEV",1,9.64,10.04,21941
2019-10-06 19:00:02,"Santarém","PCTP/MRPP",0,1.34,1.4,3060
2019-10-06 19:00:02,"Santarém","PAN",0,1.19,1.24,2715
2019-10-06 19:00:02,"Santarém","PDR",0,1.04,1.09,2377
2019-10-06 19:00:02,"Santarém","L/TDA",0,0.54,0.57,1236
2019-10-06 19:00:02,"Santarém","PNR",0,0.53,0.55,1206
2019-10-06 19:00:02,"Santarém","MPT",0,0.46,0.48,1038
2019-10-06 19:00:02,"Santarém","NC",0,0.41,0.43,932
2019-10-06 19:00:02,"Santarém","PTP-MAS",0,0.41,0.42,928
2019-10-06 19:00:02,"Santarém","PPM",0,0.36,0.38,822
2019-10-06 19:00:02,"Santarém","PURP",0,0.36,0.38,827
2019-10-06 19:00:02,"Santarém","PPV/CDC",0,0.22,0.22,491
2019-10-06 19:00:02,"Setúbal","PS",7,34.31,35.43,145302
2019-10-06 19:00:02,"Setúbal","PPD/PSD.CDS-PP",5,22.59,23.33,95659
2019-10-06 19:00:02,"Setúbal","PCP-PEV",4,18.8,19.41,79606
2019-10-06 19:00:02,"Setúbal","B.E.",2,13.05,13.48,55276
2019-10-06 19:00:02,"Setúbal","PAN",0,1.93,1.99,8167
2019-10-06 19:00:02,"Setúbal","PCTP/MRPP",0,1.59,1.64,6721
2019-10-06 19:00:02,"Setúbal","L/TDA",0,1.01,1.04,4277
2019-10-06 19:00:02,"Setúbal","PDR",0,0.97,1.01,4124
2019-10-06 19:00:02,"Setúbal","PNR",0,0.63,0.65,2676
2019-10-06 19:00:02,"Setúbal","PTP-MAS",0,0.43,0.44,1807
2019-10-06 19:00:02,"Setúbal","PURP",0,0.4,0.41,1700
2019-10-06 19:00:02,"Setúbal","MPT",0,0.37,0.39,1584
2019-10-06 19:00:02,"Setúbal","NC",0,0.37,0.38,1572
2019-10-06 19:00:02,"Setúbal","PPM",0,0.24,0.25,1024
2019-10-06 19:00:02,"Setúbal","JPP",0,0.13,0.14,561
2019-10-06 19:00:02,"Viana do Castelo","PPD/PSD.CDS-PP",4,45.54,47.52,58509
2019-10-06 19:00:02,"Viana do Castelo","PS",2,29.82,31.12,38309
2019-10-06 19:00:02,"Viana do Castelo","B.E.",0,7.96,8.3,10225
2019-10-06 19:00:02,"Viana do Castelo","PCP-PEV",0,5.23,5.46,6726
2019-10-06 19:00:02,"Viana do Castelo","PDR",0,1.87,1.95,2400
2019-10-06 19:00:02,"Viana do Castelo","PCTP/MRPP",0,0.87,0.9,1113
2019-10-06 19:00:02,"Viana do Castelo","PAN",0,0.85,0.88,1086
2019-10-06 19:00:02,"Viana do Castelo","NC",0,0.81,0.84,1037
2019-10-06 19:00:02,"Viana do Castelo","PTP-MAS",0,0.75,0.78,959
2019-10-06 19:00:02,"Viana do Castelo","PNR",0,0.44,0.45,559
2019-10-06 19:00:02,"Viana do Castelo","PPM",0,0.42,0.43,535
2019-10-06 19:00:02,"Viana do Castelo","L/TDA",0,0.35,0.37,453
2019-10-06 19:00:02,"Viana do Castelo","MPT",0,0.35,0.36,445
2019-10-06 19:00:02,"Viana do Castelo","PPV/CDC",0,0.3,0.32,390
2019-10-06 19:00:02,"Viana do Castelo","PURP",0,0.17,0.17,213
2019-10-06 19:00:02,"Viana do Castelo","JPP",0,0.12,0.13,160
2019-10-06 19:00:02,"Vila Real","PPD/PSD.CDS-PP",3,51.02,52.88,56262
2019-10-06 19:00:02,"Vila Real","PS",2,33.06,34.27,36461
2019-10-06 19:00:02,"Vila Real","B.E.",0,5.18,5.36,5707
2019-10-06 19:00:02,"Vila Real","PCP-PEV",0,2.95,3.05,3250
2019-10-06 19:00:02,"Vila Real","PCTP/MRPP",0,0.91,0.94,1004
2019-10-06 19:00:02,"Vila Real","PDR",0,0.73,0.76,806
2019-10-06 19:00:02,"Vila Real","PAN",0,0.6,0.63,667
2019-10-06 19:00:02,"Vila Real","PTP-MAS",0,0.47,0.49,521
2019-10-06 19:00:02,"Vila Real","L/TDA",0,0.35,0.36,383
2019-10-06 19:00:02,"Vila Real","PPM",0,0.29,0.3,316
2019-10-06 19:00:02,"Vila Real","MPT",0,0.28,0.29,306
2019-10-06 19:00:02,"Vila Real","NC",0,0.25,0.26,281
2019-10-06 19:00:02,"Vila Real","PNR",0,0.25,0.26,279
2019-10-06 19:00:02,"Vila Real","PURP",0,0.14,0.14,151
2019-10-06 19:00:02,"Viseu","PPD/PSD.CDS-PP",6,51.05,53.25,97362
2019-10-06 19:00:02,"Viseu","PS",3,29.65,30.92,56543
2019-10-06 19:00:02,"Viseu","B.E.",0,6.72,7.01,12816
2019-10-06 19:00:02,"Viseu","PCP-PEV",0,3.5,3.65,6668
2019-10-06 19:00:02,"Viseu","PDR",0,1.02,1.07,1952
2019-10-06 19:00:02,"Viseu","PCTP/MRPP",0,0.91,0.95,1743
2019-10-06 19:00:02,"Viseu","PAN",0,0.68,0.71,1296
2019-10-06 19:00:02,"Viseu","L/TDA",0,0.53,0.55,1003
2019-10-06 19:00:02,"Viseu","PTP-MAS",0,0.38,0.39,721
2019-10-06 19:00:02,"Viseu","MPT",0,0.36,0.37,679
2019-10-06 19:00:02,"Viseu","PNR",0,0.32,0.33,608
2019-10-06 19:00:02,"Viseu","NC",0,0.28,0.29,534
2019-10-06 19:00:02,"Viseu","PPM",0,0.28,0.29,533
2019-10-06 19:00:02,"Viseu","PURP",0,0.2,0.21,387
2019-10-06 19:05:01,"Território Nacional","PPD/PSD.CDS-PP",99,36.83,38.24,1981459
2019-10-06 19:05:01,"Território Nacional","PS",85,32.38,33.62,1742012
2019-10-06 19:05:01,"Território Nacional","B.E.",19,10.22,10.61,549878
2019-10-06 19:05:01,"Território Nacional","PCP-PEV",17,8.27,8.59,444955
2019-10-06 19:05:01,"Território Nacional","PPD/PSD",5,1.51,1.56,81054
2019-10-06 19:05:01,"Território Nacional","PAN",1,1.39,1.44,74752
2019-10-06 19:05:01,"Território Nacional","PDR",0,1.13,1.18,60998
2019-10-06 19:05:01,"Território Nacional","PCTP/MRPP",0,1.11,1.15,59838
2019-10-06 19:05:01,"Território Nacional","L/TDA",0,0.72,0.75,39008
2019-10-06 19:05:01,"Território Nacional","PNR",0,0.5,0.52,27141
2019-10-06 19:05:01,"Território Nacional","MPT",0,0.42,0.43,22416
2019-10-06 19:05:01,"Território Nacional","PTP-MAS",0,0.38,0.4,20709
2019-10-06 19:05:01,"Território Nacional","NC",0,0.35,0.36,18722
2019-10-06 19:05:01,"Território Nacional","PPM",0,0.28,0.29,14805
2019-10-06 19:05:01,"Território Nacional","JPP",0,0.26,0.27,14204
2019-10-06 19:05:01,"Território Nacional","PURP",0,0.26,0.27,13764
2019-10-06 19:05:01,"Território Nacional","CDS-PP",0,0.14,0.15,7536
2019-10-06 19:05:01,"Território Nacional","CDS-PP.PPM",0,0.07,0.07,3654
2019-10-06 19:05:01,"Território Nacional","PPV/CDC",0,0.05,0.05,2659
2019-10-06 19:05:01,"Território Nacional","PTP",0,0.03,0.03,1748
2019-10-06 19:05:01,"Açores","PS",3,40.37,42.47,37869
2019-10-06 19:05:01,"Açores","PPD/PSD",2,36.06,37.93,33826
2019-10-06 19:05:01,"Açores","B.E.",0,7.81,8.22,7330
2019-10-06 19:05:01,"Açores","CDS-PP.PPM",0,3.9,4.1,3654
2019-10-06 19:05:01,"Açores","PCP-PEV",0,2.47,2.6,2320
2019-10-06 19:05:01,"Açores","PAN",0,0.87,0.91,815
2019-10-06 19:05:01,"Açores","NC",0,0.82,0.86,766
2019-10-06 19:05:01,"Açores","PCTP/MRPP",0,0.64,0.67,601
2019-10-06 19:05:01,"Açores","PDR",0,0.54,0.57,511
2019-10-06 19:05:01,"Açores","PURP",0,0.37,0.39,346
2019-10-06 19:05:01,"Açores","L/TDA",0,0.35,0.37,332
2019-10-06 19:05:01,"Açores","PTP-MAS",0,0.34,0.36,319
2019-10-06 19:05:01,"Açores","MPT",0,0.32,0.34,299
2019-10-06 19:05:01,"Açores","PNR",0,0.2,0.21,185
2019-10-06 19:05:01,"Aveiro","PPD/PSD.CDS-PP",10,48.14,50.23,177185
2019-10-06 19:05:01,"Aveiro","PS",5,27.91,29.12,102726
2019-10-06 19:05:01,"Aveiro","B.E.",1,9.6,10.01,35327
2019-10-06 19:05:01,"Aveiro","PCP-PEV",0,4.36,4.55,16038
2019-10-06 19:05:01,"Aveiro","PDR",0,1.24,1.29,4548
2019-10-06 19:05:01,"Aveiro","PAN",0,0.97,1.01,3573
2019-10-06 19:05:01,"Aveiro","PCTP/MRPP",0,0.89,0.93,3280
2019-10-06 19:05:01,"Aveiro","PNR",0,0.46,0.48,1698
2019-10-06 19:05:01,"Aveiro","L/TDA",0,0.45,0.47,1660
2019-10-06 19:05:01,"Aveiro","MPT",0,0.36,0.38,1325
2019-10-06 19:05:01,"Aveiro","PPM",0,0.35,0.37,1292
2019-10-06 19:05:01,"Aveiro","PTP-MAS",0,0.34,0.36,1253
2019-10-06 19:05:01,"Aveiro","NC",0,0.27,0.29,1006
2019-10-06 19:05:01,"Aveiro","PPV/CDC",0,0.21,0.22,785
2019-10-06 19:05:01,"Aveiro","PURP",0,0.17,0.18,634
2019-10-06 19:05:01,"Aveiro","JPP",0,0.12,0.13,448
2019-10-06 19:05:01,"Beja","PS",1,37.29,38.51,27775
2019-10-06 19:05:01,"Beja","PCP-PEV",1,24.96,25.78,18592
2019-10-06 19:05:01,"Beja","PPD/PSD.CDS-PP",1,20.11,20.77,14980
2019-10-06 19:05:01,"Beja","B.E.",0,8.2,8.46,6105
2019-10-06 19:05:01,"Beja","PCTP/MRPP",0,2.61,2.7,1945
2019-10-06 19:05:01,"Beja","PAN",0,0.82,0.84,608
2019-10-06 19:05:01,"Beja","PDR",0,0.47,0.49,351
2019-10-06 19:05:01,"Beja","PURP",0,0.46,0.47,340
2019-10-06 19:05:01,"Beja","PNR",0,0.37,0.38,275
2019-10-06 19:05:01,"Beja","L/TDA",0,0.36,0.38,271
2019-10-06 19:05:01,"Beja","MPT",0,0.33,0.34,248
2019-10-06 19:05:01,"Beja","PPM",0,0.26,0.27,192
2019-10-06 19:05:01,"Beja","PTP-MAS",0,0.26,0.27,193
2019-10-06 19:05:01,"Beja","NC",0,0.21,0.22,160
2019-10-06 19:05:01,"Beja","JPP",0,0.12,0.12,88
2019-10-06 19:05:01,"Braga","PPD/PSD.CDS-PP",10,45.61,47.29,216357
2019-10-06 19:05:01,"Braga","PS",7,30.87,32,146412
2019-10-06 19:05:01,"Braga","B.E.",1,8.8,9.12,41745
2019-10-06 19:05:01,"Braga","PCP-PEV",1,5.19,5.38,24632
2019-10-06 19:05:01,"Braga","PDR",0,1.58,1.64,7500
2019-10-06 19:05:01,"Braga","PCTP/MRPP",0,1.15,1.19,5436
2019-10-06 19:05:01,"Braga","PAN",0,0.78,0.8,3682
2019-10-06 19:05:01,"Braga","L/TDA",0,0.49,0.51,2333
2019-10-06 19:05:01,"Braga","PNR",0,0.39,0.4,1836
2019-10-06 19:05:01,"Braga","MPT",0,0.34,0.35,1604
2019-10-06 19:05:01,"Braga","PTP-MAS",0,0.34,0.35,1620
2019-10-06 19:05:01,"Braga","PPV/CDC",0,0.21,0.22,993
2019-10-06 19:05:01,"Braga","NC",0,0.2,0.21,972
2019-10-06 19:05:01,"Braga","PPM",0,0.19,0.19,884
2019-10-06 19:05:01,"Braga","PURP",0,0.19,0.19,878
2019-10-06 19:05:01,"Braga","JPP",0,0.13,0.14,637
2019-10-06 19:05:01,"Bragança","PPD/PSD.CDS-PP",2,49.41,51.32,34408
2019-10-06 19:05:01,"Bragança","PS",1,34.06,35.38,23718
2019-10-06 19:05:01,"Bragança","B.E.",0,5.54,5.75,3858
2019-10-06 19:05:01,"Bragança","PCP-PEV",0,3.07,3.19,2136
2019-10-06 19:05:01,"Bragança","PDR",0,0.78,0.81,546
2019-10-06 19:05:01,"Bragança","PCTP/MRPP",0,0.77,0.8,537
2019-10-06 19:05:01,"Bragança","PAN",0,0.55,0.58,386
2019-10-06 19:05:01,"Bragança","PTP-MAS",0,0.41,0.42,284
2019-10-06 19:05:01,"Bragança","L/TDA",0,0.36,0.37,251
2019-10-06 19:05:01,"Bragança","PPM",0,0.33,0.34,229
2019-10-06 19:05:01,"Bragança","MPT",0,0.32,0.33,223
2019-10-06 19:05:01,"Bragança","PNR",0,0.27,0.28,190
2019-10-06 19:05:01,"Bragança","NC",0,0.23,0.24,160
2019-10-06 19:05:01,"Bragança","JPP",0,0.17,0.18,121
2019-10-06 19:05:01,"Castelo Branco","PS",2,38.86,40.52,40502
2019-10-06 19:05:01,"Castelo Branco","PPD/PSD.CDS-PP",2,35.31,36.82,36803
2019-10-06 19:05:01,"Castelo Branco","B.E.",0,10.03,10.45,10450
2019-10-06 19:05:01,"Castelo Branco","PCP-PEV",0,6.03,6.29,6286
2019-10-06 19:05:01,"Castelo Branco","PCTP/MRPP",0,1.04,1.08,1080
2019-10-06 19:05:01,"Castelo Branco","PDR",0,1.04,1.09,1086
2019-10-06 19:05:01,"Castelo Branco","PAN",0,0.83,0.86,860
2019-10-06 19:05:01,"Castelo Branco","L/TDA",0,0.49,0.51,507
2019-10-06 19:05:01,"Castelo Branco","PNR",0,0.49,0.51,508
2019-10-06 19:05:01,"Castelo Branco","PPM",0,0.48,0.5,496
